loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_default
246621,2180,32000.0,5,9.44,671.13,B,B1,工人,普通企业,文化和体育业,10+ years,0,0,1,0,0,2017-07-01,4,369.0,21,16.47,0.0,720.0,724.0,0.0,0,0,0.0,10047.0,30.7,0,Sep-1985,4.0,1.0,7.0,0.0,5.0,17.0,10.0,0.0,0
676538,2181,28000.0,3,11.99,929.87,C,C1,其他,政府机构,住宿和餐饮业,10+ years,2,0,2,1,5,2016-01-01,0,264.0,30,19.8,2.0,685.0,689.0,0.0,0,0,0.0,47422.0,72.2,1,Aug-1997,0.0,1.0,6.0,0.0,5.0,27.0,19.0,1.0,0
573991,2182,8000.0,3,10.15,258.71,B,B2,工人,政府机构,信息传输、软件和信息技术服务业,10+ years,0,1,0,0,0,2014-10-01,8,108.0,21,13.8,0.0,705.0,709.0,0.0,0,0,0.0,10644.0,43.7,0,Dec-2000,9.0,1.0,4.0,0.0,14.0,21.0,12.0,0.0,0
399888,2183,10000.0,3,9.63,320.94,B,B1,公务员,上市企业,金融业,3 years,0,0,0,0,0,2011-03-01,0,160.0,4,7.23,0.0,735.0,739.0,0.0,0,0,0.0,8867.0,45.2,1,May-1996,268.0,1.0,,,,,,,0
526325,2184,32000.0,5,18.55,822.2,E,E2,工人,普通企业,公共服务、社会组织,4 years,2,1,2,1,0,2015-09-01,0,134.0,8,38.5,0.0,670.0,674.0,2.0,0,0,0.0,30011.0,76.0,0,Dec-1998,0.0,1.0,13.0,0.0,9.0,14.0,5.0,0.0,0
562556,2185,28000.0,3,5.32,843.22,A,A1,职员,政府机构,金融业,4 years,0,1,1,1,3,2015-10-01,4,147.0,26,23.57,0.0,735.0,739.0,0.0,0,0,0.0,24499.0,38.6,0,Nov-1998,4.0,1.0,6.0,0.0,12.0,10.0,7.0,0.0,0
257717,2186,20000.0,5,19.03,519.15,D,D3,工人,普通企业,房地产业,< 1 year,0,2,1,1,0,2017-07-01,0,52.0,19,33.35,1.0,675.0,679.0,0.0,0,0,0.0,6373.0,66.4,0,Jul-2005,0.0,1.0,5.0,0.0,14.0,8.0,4.0,1.0,0
168913,2187,22800.0,5,17.14,568.36,D,D4,工人,政府机构,公共服务、社会组织,1 year,0,1,1,0,0,2015-01-01,0,149.0,22,5.8,4.0,670.0,674.0,0.0,0,0,0.0,9469.0,52.3,0,Jun-2002,0.0,1.0,6.0,0.0,6.0,16.0,9.0,0.0,0
392836,2188,12000.0,3,12.99,404.27,C,C2,工人,普通企业,公共服务、社会组织,2 years,1,0,1,0,0,2016-03-01,5,747.0,29,16.46,3.0,665.0,669.0,0.0,0,0,0.0,4948.0,67.8,0,Oct-2006,6.0,1.0,6.0,0.0,12.0,10.0,5.0,7.0,1
432088,2189,7325.0,3,17.27,262.15,D,D2,其他,世界五百强,建筑业,10+ years,2,1,1,1,4,2016-04-01,0,219.0,21,19.8,0.0,680.0,684.0,0.0,0,0,0.0,748.0,7.2,1,Nov-2007,0.0,1.0,4.0,0.0,6.0,6.0,4.0,0.0,0
784815,2190,18000.0,3,7.89,563.15,A,A5,工人,政府机构,公共服务、社会组织,10+ years,0,0,1,1,3,2015-10-01,0,480.0,8,8.25,0.0,670.0,674.0,1.0,0,0,0.0,9990.0,36.1,0,Mar-1989,0.0,1.0,4.0,0.0,17.0,26.0,14.0,0.0,0
793060,2191,7750.0,3,15.31,269.84,C,C2,职员,高等教育机构,建筑业,2 years,1,0,2,1,0,2012-09-01,3,177.0,26,7.91,0.0,685.0,689.0,0.0,0,0,0.0,3290.0,34.3,1,Jul-2001,53858.0,1.0,3.0,0.0,4.0,5.0,4.0,1.0,0
379996,2192,7000.0,3,9.91,225.58,B,B1,工人,政府机构,金融业,10+ years,0,0,2,1,1,2011-11-01,0,66.0,14,17.22,0.0,695.0,699.0,0.0,0,0,0.0,71123.0,76.4,1,May-1994,3177.0,1.0,,,,,,,0
410119,2193,9000.0,3,7.07,278.19,A,A2,其他,普通企业,国际组织,10+ years,1,0,1,0,0,2017-05-01,1,69.0,26,16.03,0.0,730.0,734.0,0.0,0,0,0.0,12541.0,34.7,0,Jan-1987,1.0,1.0,7.0,0.0,7.0,21.0,20.0,0.0,1
258543,2194,12000.0,5,14.08,279.72,C,C3,工人,政府机构,金融业,10+ years,2,1,0,0,0,2017-06-01,4,79.0,2,13.03,0.0,755.0,759.0,0.0,0,0,0.0,8194.0,12.3,0,Oct-1993,4.0,1.0,9.0,0.0,17.0,29.0,15.0,0.0,0
301415,2195,16000.0,5,15.05,381.06,C,C4,工程师,普通企业,公共服务、社会组织,10+ years,1,0,2,0,0,2017-09-01,4,86.0,35,21.25,0.0,680.0,684.0,1.0,0,0,0.0,11033.0,49.3,0,May-2007,4.0,1.0,5.0,0.0,17.0,17.0,9.0,0.0,0
407856,2196,24000.0,5,19.99,635.72,D,D4,其他,普通企业,电力、热力生产供应业,10+ years,2,0,2,2,0,2016-07-01,0,694.0,1,28.42,0.0,695.0,699.0,0.0,0,0,0.0,23589.0,83.4,0,Jun-2000,0.0,1.0,3.0,0.0,4.0,8.0,5.0,1.0,1
754027,2197,6000.0,3,18.99,219.91,E,E1,公务员,政府机构,信息传输、软件和信息技术服务业,,1,1,2,1,2,2014-06-01,0,412.0,13,25.52,0.0,670.0,674.0,0.0,0,0,0.0,12588.0,90.6,0,Aug-1991,0.0,1.0,4.0,0.0,4.0,6.0,3.0,0.0,0
589754,2198,5000.0,3,12.62,167.56,C,C1,工人,幼教与中小学校,制造业,1 year,1,0,1,1,1,2017-10-01,3,385.0,8,11.53,0.0,690.0,694.0,0.0,0,0,0.0,11148.0,32.5,0,Feb-2007,3.0,1.0,3.0,0.0,8.0,16.0,6.0,0.0,0
458845,2199,6000.0,3,11.53,197.95,B,B5,其他,上市企业,金融业,10+ years,0,0,1,0,0,2015-07-01,0,491.0,30,2.51,1.0,685.0,689.0,1.0,0,0,0.0,5961.0,32.2,1,Feb-1984,0.0,1.0,6.0,0.0,10.0,17.0,12.0,0.0,0
700458,2200,13350.0,3,17.86,481.7,D,D5,职员,政府机构,公共服务、社会组织,5 years,2,2,1,0,0,2015-05-01,0,558.0,24,22.9,4.0,670.0,674.0,0.0,0,0,0.0,1733.0,64.2,1,Aug-2000,0.0,1.0,2.0,0.0,17.0,11.0,7.0,1.0,0
720479,2201,18000.0,3,10.99,589.22,B,B3,公务员,世界五百强,电力、热力生产供应业,2 years,1,0,2,0,0,2014-09-01,0,48.0,10,34.4,0.0,705.0,709.0,0.0,25,3425,1063.9914470657632,19268.0,68.8,1,Jul-1969,0.0,1.0,4.0,0.0,9.0,13.0,8.0,0.0,0
752441,2202,1800.0,3,11.99,59.78,C,C1,其他,普通企业,金融业,< 1 year,0,0,1,0,0,2016-04-01,0,437.0,15,15.36,0.0,665.0,669.0,0.0,0,0,0.0,6423.0,90.5,1,Apr-2010,0.0,1.0,5.0,0.0,14.0,8.0,5.0,0.0,1
782689,2203,30000.0,5,15.41,720.18,D,D1,工人,普通企业,金融业,3 years,0,0,1,0,0,2015-12-01,0,498.0,32,30.52,0.0,685.0,689.0,0.0,0,0,0.0,22779.0,71.2,0,Aug-2000,0.0,1.0,10.0,0.0,15.0,21.0,7.0,0.0,0
234984,2204,22500.0,3,14.49,774.37,C,C4,职员,政府机构,信息传输、软件和信息技术服务业,10+ years,0,0,1,1,5,2014-07-01,0,351.0,3,22.58,0.0,685.0,689.0,0.0,0,0,0.0,21057.0,59.0,0,Oct-1995,0.0,1.0,11.0,0.0,21.0,16.0,9.0,0.0,0
479238,2205,13000.0,3,11.39,428.01,B,B3,其他,政府机构,交通运输、仓储和邮政业,10+ years,2,0,0,1,0,2016-10-01,0,500.0,27,17.19,0.0,730.0,734.0,0.0,0,0,0.0,25625.0,98.6,0,Dec-2000,0.0,1.0,1.0,0.0,22.0,8.0,3.0,0.0,0
621608,2206,20000.0,3,12.12,665.44,B,B3,工人,政府机构,公共服务、社会组织,10+ years,1,0,2,0,0,2013-04-01,0,17.0,13,15.0,0.0,685.0,689.0,0.0,0,0,0.0,30736.0,50.5,0,Mar-2000,43746.0,1.0,6.0,0.0,0.0,13.0,9.0,0.0,0
160530,2207,6400.0,3,10.65,208.47,B,B2,公务员,普通企业,信息传输、软件和信息技术服务业,2 years,1,2,0,0,0,2012-02-01,0,149.0,22,7.56,1.0,685.0,689.0,0.0,0,0,0.0,7879.0,68.5,1,Sep-2006,38.0,1.0,,,,,,,0
249886,2208,12000.0,5,19.53,314.8,D,D5,职员,普通企业,房地产业,3 years,0,2,2,0,0,2016-04-01,0,456.0,21,8.28,0.0,670.0,674.0,0.0,0,0,0.0,2749.0,23.3,1,Jul-2001,0.0,1.0,6.0,0.0,9.0,10.0,6.0,0.0,0
741167,2209,4500.0,3,13.11,151.87,B,B4,其他,普通企业,信息传输、软件和信息技术服务业,5 years,1,1,1,0,0,2012-10-01,5,129.0,30,24.81,0.0,690.0,694.0,0.0,0,0,0.0,4807.0,53.4,0,Dec-1994,52827.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,1
571893,2210,8950.0,3,12.49,299.37,B,B4,工人,政府机构,电力、热力生产供应业,7 years,0,0,0,2,0,2014-04-01,0,392.0,32,25.73,0.0,665.0,669.0,0.0,0,0,0.0,8171.0,78.6,0,Apr-2001,0.0,1.0,3.0,0.0,11.0,12.0,10.0,1.0,0
315243,2211,2000.0,3,14.65,68.99,C,C5,职员,政府机构,信息传输、软件和信息技术服务业,10+ years,1,1,2,0,0,2015-05-01,5,136.0,8,12.06,1.0,665.0,669.0,0.0,8,528,231.2583879538676,10391.0,61.9,1,Aug-1983,6.0,1.0,11.0,0.0,1.0,23.0,10.0,1.0,0
456408,2212,25000.0,3,7.26,774.91,A,A4,职员,普通企业,交通运输、仓储和邮政业,3 years,0,0,1,0,0,2015-09-01,0,196.0,14,22.46,1.0,720.0,724.0,0.0,0,0,0.0,27194.0,37.9,0,Nov-1989,0.0,1.0,8.0,0.0,8.0,24.0,13.0,0.0,1
589735,2213,20000.0,3,12.29,667.06,C,C1,职员,普通企业,批发和零售业,< 1 year,1,0,0,0,0,2015-10-01,0,62.0,13,8.99,0.0,685.0,689.0,0.0,0,0,0.0,12809.0,20.1,1,Nov-2005,0.0,1.0,3.0,0.0,2.0,14.0,11.0,0.0,0
224226,2214,9000.0,3,11.53,296.92,B,B5,工人,上市企业,采矿业,9 years,0,1,0,0,0,2015-06-01,5,517.0,14,12.42,0.0,725.0,729.0,0.0,0,0,0.0,4869.0,44.3,1,Dec-2007,6.0,1.0,3.0,0.0,6.0,5.0,4.0,0.0,0
776294,2215,16000.0,3,14.65,551.91,C,C5,公务员,普通企业,住宿和餐饮业,8 years,0,1,0,0,0,2015-09-01,0,153.0,11,29.35,0.0,675.0,679.0,1.0,0,0,0.0,17050.0,58.0,0,Jan-1997,0.0,1.0,9.0,,3.0,16.0,11.0,0.0,0
617013,2216,16000.0,5,15.99,389.01,C,C5,其他,政府机构,电力、热力生产供应业,10+ years,0,0,1,0,0,2017-04-01,2,186.0,9,19.62,0.0,700.0,704.0,0.0,0,0,0.0,11977.0,81.5,0,Oct-1990,5.0,1.0,6.0,0.0,22.0,10.0,6.0,0.0,0
716183,2217,20800.0,5,15.99,505.71,D,D2,工程师,普通企业,建筑业,4 years,1,0,1,0,0,2015-01-01,0,167.0,8,29.56,0.0,670.0,674.0,1.0,0,0,0.0,8442.0,65.4,1,Apr-1992,0.0,1.0,5.0,0.0,8.0,12.0,7.0,1.0,1
247901,2218,8000.0,3,18.25,290.23,D,D3,公务员,普通企业,住宿和餐饮业,< 1 year,0,0,2,1,1,2014-01-01,5,297.0,18,12.09,3.0,690.0,694.0,0.0,0,0,0.0,4456.0,51.8,1,May-1993,6.0,1.0,4.0,0.0,9.0,12.0,4.0,2.0,0
590612,2219,28000.0,3,7.89,876.0,A,A5,职员,政府机构,文化和体育业,1 year,0,0,1,1,2,2015-07-01,4,77.0,7,26.88,0.0,690.0,694.0,0.0,0,0,0.0,28089.0,55.8,0,Jan-1998,4.0,1.0,9.0,0.0,5.0,22.0,15.0,0.0,0
174887,2220,24000.0,5,20.99,649.15,E,E4,职员,政府机构,信息传输、软件和信息技术服务业,7 years,1,0,1,1,0,2014-11-01,5,57.0,9,19.37,0.0,745.0,749.0,0.0,0,0,0.0,18669.0,26.8,0,Sep-1987,6.0,1.0,9.0,0.0,7.0,15.0,8.0,0.0,1
452665,2221,35000.0,3,11.99,1162.34,C,C1,其他,普通企业,金融业,7 years,1,1,1,0,0,2016-06-01,0,668.0,9,5.95,1.0,695.0,699.0,0.0,0,0,0.0,8865.0,29.3,0,Sep-2001,0.0,1.0,2.0,0.0,1.0,11.0,7.0,0.0,0
456524,2222,28000.0,3,14.99,970.5,C,C5,工人,普通企业,住宿和餐饮业,,0,1,2,0,0,2014-10-01,0,590.0,8,31.88,3.0,715.0,719.0,0.0,0,0,0.0,102448.0,91.0,0,Nov-1983,0.0,1.0,14.0,,7.0,25.0,8.0,0.0,0
482485,2223,8000.0,3,15.31,278.54,C,C2,其他,高等教育机构,金融业,4 years,1,0,0,0,0,2012-09-01,0,253.0,21,17.52,0.0,680.0,684.0,0.0,0,0,0.0,12453.0,50.6,1,Mar-1995,31302.0,1.0,10.0,0.0,15.0,19.0,12.0,0.0,0
305464,2224,15000.0,3,8.39,472.75,B,B1,工程师,政府机构,公共服务、社会组织,10+ years,1,0,1,1,0,2016-05-01,0,134.0,8,5.26,0.0,665.0,669.0,0.0,0,0,0.0,15532.0,58.6,0,Dec-2005,0.0,1.0,5.0,0.0,2.0,14.0,10.0,0.0,0
599051,2225,14750.0,3,14.65,508.79,C,C5,公务员,普通企业,制造业,9 years,2,1,1,1,1,2015-02-01,4,276.0,20,21.08,0.0,665.0,669.0,0.0,0,0,0.0,3031.0,38.9,0,Mar-2002,4.0,1.0,7.0,0.0,9.0,9.0,7.0,1.0,0
143187,2226,24000.0,5,9.49,503.93,B,B2,其他,普通企业,交通运输、仓储和邮政业,3 years,1,0,0,1,3,2016-11-01,0,62.0,13,17.32,0.0,715.0,719.0,0.0,0,0,0.0,23493.0,38.3,1,Sep-1999,0.0,1.0,5.0,0.0,4.0,26.0,16.0,0.0,0
14137,2227,10000.0,5,16.59,246.33,D,D1,工人,普通企业,文化和体育业,10+ years,1,0,2,0,0,2011-06-01,3,196.0,14,20.31,0.0,695.0,699.0,0.0,0,0,0.0,1512.0,58.2,1,Oct-1999,2112.0,1.0,,,,,,,1
356344,2228,40000.0,5,22.74,1121.66,E,E1,其他,普通企业,住宿和餐饮业,10+ years,0,1,2,0,0,2016-10-01,0,132.0,12,28.4,0.0,720.0,724.0,0.0,0,0,0.0,61525.0,100.9,1,Dec-1994,0.0,1.0,3.0,0.0,2.0,8.0,5.0,0.0,0
383689,2229,7500.0,3,17.56,269.5,D,D1,工程师,幼教与中小学校,电力、热力生产供应业,3 years,0,1,1,1,0,2013-07-01,0,245.0,26,11.36,0.0,660.0,664.0,0.0,13,1924,969.6663399554144,13751.0,77.7,1,Feb-1996,34.0,1.0,8.0,0.0,4.0,11.0,7.0,0.0,0
96537,2230,8000.0,3,16.99,285.19,D,D3,其他,普通企业,制造业,1 year,0,2,2,1,4,2015-03-01,0,228.0,24,32.52,0.0,695.0,699.0,0.0,0,0,0.0,9434.0,62.1,1,Feb-2004,0.0,1.0,4.0,0.0,16.0,22.0,15.0,0.0,0
90209,2231,25000.0,3,19.99,928.97,D,D4,其他,普通企业,交通运输、仓储和邮政业,,1,0,2,0,0,2016-10-01,0,16.0,5,37.38,0.0,680.0,684.0,0.0,0,0,0.0,3652.0,42.0,1,Aug-2006,0.0,1.0,6.0,0.0,8.0,11.0,5.0,0.0,1
347849,2232,20000.0,5,14.08,466.2,C,C3,其他,幼教与中小学校,金融业,1 year,0,1,1,0,0,2017-10-01,6,497.0,8,9.99,0.0,700.0,704.0,0.0,0,0,0.0,20677.0,49.0,0,Aug-1995,7.0,1.0,2.0,0.0,9.0,11.0,6.0,0.0,0
143048,2233,35000.0,5,15.61,843.9,D,D1,其他,幼教与中小学校,金融业,10+ years,2,0,1,0,0,2015-10-01,0,810.0,24,24.79,0.0,705.0,709.0,0.0,0,0,0.0,35413.0,57.0,0,Dec-1994,0.0,1.0,5.0,0.0,13.0,10.0,8.0,0.0,0
589663,2234,6500.0,3,11.48,214.29,B,B5,职员,普通企业,农、林、牧、渔业,2 years,1,0,1,1,5,2016-01-01,0,195.0,38,2.43,0.0,665.0,669.0,0.0,0,0,0.0,2019.0,24.0,1,Jun-2001,2.0,1.0,3.0,0.0,0.0,10.0,7.0,0.0,0
645812,2235,24000.0,3,16.29,847.21,C,C4,职员,普通企业,公共服务、社会组织,10+ years,0,0,2,1,4,2012-09-01,4,215.0,8,13.08,0.0,690.0,694.0,0.0,0,0,0.0,53357.0,54.5,1,Jul-1988,234.0,1.0,8.0,0.0,3.0,30.0,26.0,0.0,0
681704,2236,7500.0,3,12.59,251.23,C,C2,职员,普通企业,农、林、牧、渔业,2 years,1,0,1,0,0,2015-11-01,4,167.0,8,11.32,0.0,680.0,684.0,0.0,0,0,0.0,4370.0,84.0,0,Jul-2010,4.0,1.0,3.0,0.0,5.0,6.0,2.0,0.0,0
441210,2237,10000.0,5,15.31,239.53,C,C5,工人,普通企业,农、林、牧、渔业,2 years,0,1,2,1,0,2016-02-01,0,102.0,26,19.03,0.0,710.0,714.0,0.0,0,0,0.0,14264.0,57.7,0,Apr-2003,0.0,1.0,6.0,0.0,11.0,16.0,10.0,0.0,0
792033,2238,6400.0,3,6.92,197.38,A,A4,工人,普通企业,住宿和餐饮业,4 years,0,1,0,0,0,2015-03-01,4,79.0,2,10.17,0.0,730.0,734.0,0.0,0,0,0.0,15517.0,36.8,1,Apr-1994,4.0,1.0,9.0,0.0,4.0,29.0,22.0,5.0,0
346955,2239,10000.0,3,8.18,314.2,B,B1,工程师,世界五百强,金融业,,1,1,2,1,2,2015-04-01,0,245.0,26,13.84,0.0,720.0,724.0,1.0,0,0,0.0,2716.0,25.4,0,May-1986,0.0,1.0,6.0,0.0,3.0,13.0,7.0,0.0,0
392373,2240,15000.0,5,8.9,310.65,A,A5,工程师,政府机构,采矿业,10+ years,0,1,2,0,0,2013-08-01,0,638.0,2,24.7,0.0,705.0,709.0,0.0,0,0,0.0,40162.0,34.9,1,Dec-1993,35383.0,1.0,8.0,0.0,5.0,13.0,9.0,0.0,0
586108,2241,16450.0,3,11.53,542.7,B,B5,工人,普通企业,公共服务、社会组织,4 years,1,0,0,0,0,2015-03-01,0,122.0,9,14.56,2.0,720.0,724.0,0.0,0,0,0.0,4351.0,49.7,1,Aug-2003,0.0,1.0,3.0,0.0,3.0,8.0,5.0,0.0,1
67067,2242,16000.0,3,11.47,527.39,B,B5,其他,普通企业,采矿业,7 years,0,2,2,1,3,2016-03-01,0,328.0,3,34.32,0.0,740.0,744.0,0.0,0,0,0.0,23278.0,23.2,0,Feb-1987,0.0,1.0,12.0,0.0,10.0,43.0,26.0,0.0,0
105379,2243,8000.0,3,10.25,259.08,B,B2,职员,幼教与中小学校,建筑业,< 1 year,1,1,0,2,3,2010-01-01,4,219.0,21,16.87,0.0,720.0,724.0,0.0,0,0,0.0,7095.0,47.0,1,Oct-1991,16553.0,1.0,,,,,,,0
20827,2244,18000.0,3,13.35,609.54,C,C2,职员,普通企业,文化和体育业,1 year,2,0,0,0,0,2014-09-01,0,104.0,23,13.15,0.0,660.0,664.0,0.0,0,0,0.0,19172.0,61.4,1,Dec-2001,0.0,1.0,6.0,0.0,15.0,17.0,10.0,0.0,0
773090,2245,4500.0,3,24.85,178.57,E,E3,职员,普通企业,文化和体育业,10+ years,1,0,1,1,3,2017-07-01,0,38.0,21,24.77,0.0,675.0,679.0,0.0,23,1472,653.3922649366498,27314.0,69.1,1,Jun-1991,0.0,1.0,14.0,0.0,2.0,25.0,10.0,0.0,0
577083,2246,8000.0,3,11.48,263.74,B,B5,工人,普通企业,电力、热力生产供应业,10+ years,0,0,0,1,4,2016-01-01,0,539.0,42,26.22,0.0,720.0,724.0,0.0,0,0,0.0,52387.0,65.5,0,Apr-1996,0.0,1.0,6.0,0.0,10.0,14.0,10.0,0.0,0
395993,2247,15000.0,3,9.16,478.12,B,B2,职员,普通企业,电力、热力生产供应业,5 years,0,2,0,0,0,2016-02-01,4,63.0,14,13.34,1.0,680.0,684.0,0.0,0,0,0.0,16212.0,52.6,0,Oct-1987,4.0,1.0,4.0,0.0,6.0,6.0,5.0,0.0,0
725207,2248,21000.0,5,17.77,530.64,D,D1,工程师,上市企业,采矿业,2 years,1,0,2,1,3,2013-04-01,6,91.0,7,19.29,2.0,705.0,709.0,0.0,0,0,0.0,18066.0,42.6,1,Nov-2002,29080.0,1.0,4.0,0.0,45.0,13.0,12.0,0.0,0
507764,2249,20000.0,3,13.98,683.36,C,C3,工程师,普通企业,公共服务、社会组织,< 1 year,1,0,1,1,2,2014-07-01,3,17.0,13,3.75,2.0,690.0,694.0,0.0,0,0,0.0,6107.0,20.3,0,May-1998,3.0,1.0,5.0,0.0,3.0,19.0,6.0,2.0,0
604249,2250,23200.0,3,5.32,698.67,A,A1,其他,普通企业,建筑业,10+ years,0,0,1,1,1,2016-02-01,0,502.0,7,26.33,0.0,690.0,694.0,0.0,0,0,0.0,31333.0,36.6,0,Sep-2000,0.0,1.0,18.0,0.0,9.0,33.0,26.0,0.0,0
233053,2251,13800.0,3,13.59,468.91,C,C2,公务员,上市企业,公共服务、社会组织,3 years,0,2,2,0,0,2017-08-01,4,248.0,11,22.12,1.0,690.0,694.0,0.0,0,0,0.0,13290.0,53.4,0,Jan-1988,4.0,1.0,6.0,0.0,6.0,18.0,9.0,0.0,0
774863,2252,16000.0,3,8.18,502.72,B,B1,工程师,普通企业,批发和零售业,10+ years,0,1,0,1,0,2015-07-01,4,315.0,23,10.23,0.0,670.0,674.0,1.0,0,0,0.0,13222.0,50.7,0,Jun-1978,4.0,1.0,6.0,0.0,4.0,33.0,14.0,0.0,0
147287,2253,10000.0,5,19.03,259.58,D,D3,工人,政府机构,住宿和餐饮业,< 1 year,1,1,0,1,0,2017-06-01,0,177.0,26,5.9,0.0,695.0,699.0,0.0,0,0,0.0,14697.0,73.5,0,Aug-2000,0.0,1.0,4.0,0.0,3.0,6.0,5.0,1.0,0
380463,2254,35000.0,3,11.99,1162.34,C,C1,其他,政府机构,建筑业,10+ years,0,0,2,1,1,2015-12-01,0,253.0,21,21.77,0.0,755.0,759.0,0.0,0,0,0.0,12838.0,30.6,1,Nov-2002,0.0,1.0,6.0,0.0,6.0,14.0,8.0,0.0,0
576532,2255,10000.0,5,12.69,225.95,C,C2,其他,政府机构,公共服务、社会组织,9 years,1,1,1,1,1,2015-07-01,9,182.0,8,16.51,0.0,665.0,669.0,1.0,0,0,0.0,3223.0,29.0,0,May-1998,10.0,1.0,4.0,0.0,3.0,32.0,14.0,0.0,0
774794,2256,9600.0,3,11.53,316.71,B,B5,公务员,上市企业,电力、热力生产供应业,5 years,1,1,1,0,0,2015-05-01,9,116.0,14,16.49,0.0,665.0,669.0,0.0,0,0,0.0,8282.0,71.4,1,Nov-2005,10.0,1.0,6.0,0.0,20.0,8.0,6.0,6.0,0
209209,2257,18000.0,3,14.99,623.89,C,C4,工人,普通企业,交通运输、仓储和邮政业,2 years,1,0,2,0,0,2017-01-01,2,38.0,21,13.89,2.0,665.0,669.0,0.0,0,0,0.0,8185.0,47.9,1,Jan-2013,5.0,1.0,3.0,0.0,2.0,10.0,5.0,0.0,1
490939,2258,7500.0,3,14.5,258.16,E,E2,工人,上市企业,交通运输、仓储和邮政业,10+ years,0,1,0,0,0,2008-05-01,4,33.0,22,21.84,0.0,660.0,664.0,0.0,0,0,0.0,44098.0,92.3,1,Oct-1994,20334.0,1.0,,,,,,,0
452025,2259,15125.0,5,17.57,380.55,D,D4,职员,政府机构,制造业,4 years,1,1,1,2,3,2015-03-01,0,72.0,10,28.1,0.0,765.0,769.0,0.0,0,0,0.0,2037.0,30.4,1,Oct-2003,0.0,1.0,2.0,0.0,2.0,5.0,2.0,0.0,1
769671,2260,9600.0,3,6.49,294.19,A,A2,职员,政府机构,电力、热力生产供应业,4 years,0,2,0,1,1,2014-10-01,8,57.0,9,6.9,0.0,795.0,799.0,0.0,0,0,0.0,2151.0,14.8,1,Oct-2003,9.0,1.0,2.0,0.0,8.0,9.0,7.0,0.0,0
728273,2261,40000.0,5,10.42,858.18,B,B3,工程师,幼教与中小学校,农、林、牧、渔业,10+ years,0,1,1,0,0,2017-09-01,0,607.0,14,7.62,0.0,740.0,744.0,0.0,0,0,0.0,5463.0,21.6,0,Aug-2007,0.0,1.0,4.0,0.0,12.0,10.0,6.0,0.0,0
301702,2262,9600.0,3,6.99,296.38,A,A3,工人,普通企业,住宿和餐饮业,1 year,0,0,1,0,0,2016-01-01,4,447.0,30,32.64,0.0,770.0,774.0,0.0,0,0,0.0,8735.0,30.6,1,Mar-1997,4.0,1.0,9.0,0.0,5.0,39.0,12.0,1.0,1
47515,2263,23700.0,3,9.99,764.63,B,B3,职员,政府机构,金融业,10+ years,2,0,2,2,0,2015-05-01,0,790.0,41,28.92,0.0,700.0,704.0,0.0,0,0,0.0,35520.0,82.2,0,May-1992,0.0,1.0,8.0,0.0,2.0,14.0,10.0,0.0,0
313637,2264,16150.0,3,14.64,557.01,C,C3,其他,政府机构,金融业,9 years,1,0,2,0,0,2014-03-01,0,289.0,16,26.7,1.0,695.0,699.0,0.0,13,1300,449.8042363987567,3236.0,64.7,1,Feb-1995,0.0,1.0,2.0,0.0,32.0,8.0,8.0,1.0,0
566413,2265,40000.0,5,11.99,889.58,B,B5,其他,政府机构,金融业,8 years,1,0,2,0,0,2018-02-01,3,429.0,8,3.54,0.0,800.0,804.0,0.0,0,0,0.0,727.0,2.2,0,Sep-2004,3.0,1.0,2.0,0.0,8.0,19.0,11.0,0.0,1
81337,2266,12200.0,3,10.99,399.36,B,B3,职员,政府机构,公共服务、社会组织,2 years,2,0,1,2,5,2011-09-01,0,296.0,5,8.36,0.0,710.0,714.0,0.0,0,0,0.0,7390.0,20.8,1,Nov-1994,70.0,1.0,,,,,,,0
272466,2267,26925.0,3,19.52,994.06,E,E2,其他,普通企业,批发和零售业,< 1 year,1,1,2,0,0,2014-10-01,0,145.0,8,22.98,7.0,660.0,664.0,1.0,0,0,0.0,9476.0,91.0,0,Nov-1994,0.0,1.0,6.0,,33.0,23.0,15.0,0.0,1
181788,2268,15600.0,3,9.99,503.3,B,B3,工人,政府机构,房地产业,< 1 year,0,0,1,0,0,2015-11-01,4,228.0,24,25.42,1.0,665.0,669.0,0.0,0,0,0.0,23787.0,52.3,0,Feb-1994,4.0,1.0,9.0,0.0,3.0,13.0,4.0,0.0,0
555183,2269,32000.0,3,24.49,1263.7,E,E3,其他,政府机构,交通运输、仓储和邮政业,2 years,1,0,2,0,0,2016-06-01,3,248.0,11,30.22,0.0,685.0,689.0,0.0,0,0,0.0,1722.0,8.9,1,Dec-2002,3.0,1.0,3.0,0.0,29.0,7.0,5.0,1.0,1
221630,2270,30000.0,3,18.25,1088.34,D,D3,职员,政府机构,文化和体育业,10+ years,0,1,2,1,5,2016-05-01,0,41.0,25,17.02,0.0,710.0,714.0,0.0,0,0,0.0,12249.0,32.3,1,Mar-2000,0.0,1.0,15.0,0.0,5.0,20.0,9.0,1.0,0
