loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
1015319,215319,10000,3,14.014,335.69,C,政府机构,公共服务、社会组织,10+ years,0,0,2017/2/1,0,113,22,29.33636364,0,618.1818182,721.2121212,22,0,0,46124.61538,72.57692308,0,0,Mar-89,0,1,13,0,9,26,13,0,0,0,1
1008715,208715,5890.909091,3,6.03,219.14,A,普通企业,电力、热力生产供应业,9 years,0,0,2011/11/1,9,35,14,1.2,0,770,834.1666667,6,0,0,2937.692308,34.96153846,1,0,Jun-80,3251,1,,,,,,2,315,94.5,0
1037145,237145,31818.18182,5,30.75,1148.55,F,世界五百强,电力、热力生产供应业,10+ years,0,2,2017/8/1,0,2,2,18.40363636,0,685,742.0833333,16,0,0,28108.84615,89,0,0,2-May,0,1,12,0,15,32,19,3,4500,900,0
1033160,233160,5909.090909,3,19.327,179.69,D,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2014/9/1,2,170,23,21.02,0,675,787.5,7,0,0,4872,84.83076923,1,0,Jan-00,5,1,5,0,1,6,4,2,550,165,0
1048377,248377,13636.36364,3,6.62,460.56,A,普通企业,住宿和餐饮业,10+ years,0,0,2013/3/1,4,201,2,9.581818182,0,785.4545455,850.9090909,11,0,0,17453.69231,32.53846154,0,0,Jan-89,45988,1,7,0,4,20,13,0,62,0,0
1020549,220549,5672.727273,3,16.29,169.45,D,世界五百强,建筑业,,1,2,2016/5/1,0,315,23,16.26545455,0,685,856.25,13,1,1,4132.153846,36.34615385,1,0,Apr-94,0,1,5,0,3,14,1,1,1815,181.5,0
1047036,247036,14727.27273,5,10.99,391.28,B,普通企业,住宿和餐饮业,10+ years,0,0,2015/3/1,4,276,20,14.16272727,0,741.8181818,865.4545455,6,1,0,22652.30769,75.50769231,0,0,Jun-98,4,1,4,0,3,10,10,0,4349,869.8,0
1011738,211738,35454.54545,3,10.91,980.89,B,上市企业,金融业,10+ years,2,1,2017/7/1,0,125,9,21.76363636,0,544.0909091,680.1136364,13,0,0,2178.461538,13.35384615,0,0,Nov-92,0,1,7,0,20,10,3,1,12121,1212.1,0
1048529,248529,4909.090909,3,16.875,219.18,D,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,2013/1/1,5,221,8,7.614545455,0,604.5454545,705.3030303,8,0,0,3216.923077,58.1,1,0,Dec-91,173,1,4,0,6,31,15,2,459,91.8,0
1040926,240926,7977.272727,3,8.244,310.78,B,上市企业,批发和零售业,10+ years,2,1,2016/3/1,4,52,19,10.22,0,685,742.0833333,4,0,0,12094,82.3,0,0,Apr-96,4,1,4,0,3,11,7,3,3911,782.2,0
1012999,212999,2618.181818,3,8.39,100.86,B,普通企业,金融业,9 years,1,0,2016/3/1,0,342,21,24.04363636,0,593.1818182,692.0454545,9,0,0,10371.69231,73.76923077,0,0,Oct-99,0,1,3,0,7,15,9,1,1303,390.9,0
1006959,206959,32727.27273,5,12.29,671.74,C,政府机构,采矿业,2 years,0,2,2015/3/1,0,636,27,30.18545455,0,700,816.6666667,23,0,0,27451.15385,50.3,1,0,Sep-88,0,1,7,0,18,15,8,5,7336,0,0
1040542,240542,26181.81818,3,15.39,1142.49,C,普通企业,金融业,< 1 year,0,2,2013/9/1,2,33,22,17.47636364,0,725.4545455,785.9090909,17,1,1,3215.692308,26.9,1,0,Jul-92,94,1,3,0,25,13,10,0,9761,2928.3,0
1023133,223133,11454.54545,5,11.466,237.52,C,政府机构,住宿和餐饮业,6 years,1,0,2017/4/1,6,602,48,20.8,0,589.0909091,638.1818182,12,0,0,7154,24.66153846,0,0,1-Aug,7,1,4,0,12,6,6,2,2771,0,0
1034514,234514,14181.81818,3,9.17,414.43,B,幼教与中小学校,公共服务、社会组织,2 years,1,0,2014/8/1,0,641,13,14.18727273,0,685,799.1666667,6,0,0,9121.153846,66.92307692,1,0,Apr-74,0,1,3,0,10,7,3,3,4065,406.5,0
1024703,224703,27818.18182,3,7.12,1051.69,A,政府机构,国际组织,10+ years,0,2,2014/7/1,4,230,2,20.33181818,0,601.3636364,651.4772727,12,0,0,68941.84615,81.04615385,1,0,Apr-82,4,1,7,0,12,11,6,3,3467,346.7,0
1022657,222657,6000,3,13.482,207.94,C,幼教与中小学校,信息传输、软件和信息技术服务业,5 years,0,0,2014/1/1,0,66,14,15.48818182,0,725.4545455,906.8181818,9,1,1,12859.61538,95.30769231,0,0,Jul-00,0,1,4,0,6,8,3,3,2358,235.8,0
1049114,249114,4000,3,12.089,130.94,B,普通企业,电力、热力生产供应业,5 years,1,2,2016/9/1,4,111,8,18.76363636,1,736.3636364,920.4545455,11,1,0,5053.846154,25.95384615,0,0,Nov-99,2,1,5,0,3,8,4,3,1009,302.7,0
1015909,215909,13236.36364,5,14.049,270.05,C,世界五百强,建筑业,3 years,1,2,2014/2/1,4,216,8,16.35272727,0,548.1818182,593.8636364,13,0,0,10624.61538,46.70769231,1,0,Dec-85,4,1,7,0,7,22,15,0,5553,1110.6,0
1025443,225443,14545.45455,3,6.24,488.5,A,政府机构,金融业,,0,0,2015/7/1,2,224,3,3.772727273,0,705,763.75,12,0,0,27657.69231,45.78461538,0,0,1-Dec,5,1,8,0,5,24,11,0,5376,537.6,0
1020592,220592,38181.81818,3,4.788,1054.02,A,政府机构,公共服务、社会组织,10+ years,0,1,2016/3/1,0,432,10,18.92454545,0,713.6363636,773.1060606,16,0,0,34415.76923,22.38461538,0,0,Jun-99,0,1,7,0,6,26,16,3,6038,1207.6,0
1019881,219881,7772.727273,3,4.788,286.1,A,普通企业,文化和体育业,3 years,0,1,2016/3/1,4,183,14,1.538181818,2,627.2727273,784.0909091,15,0,0,5462,12.6,0,0,Aug-67,4,1,5,0,9,21,10,0,1878,375.6,0
1005394,205394,20000,3,13.629,668.02,C,普通企业,建筑业,5 years,1,1,2015/2/1,3,277,8,6.472727273,1,601.3636364,751.7045455,16,0,0,5695.846154,11.7,1,0,5-Jan,3,1,3,0,8,13,10,3,6726,1345.2,0
1013374,213374,2802.272727,3,11.997,115.95,C,幼教与中小学校,金融业,< 1 year,1,0,2015/7/1,0,161,14,12.19909091,0,572.7272727,715.9090909,6,0,0,4128,66.92307692,0,0,Oct-93,0,1,3,,5,7,2,3,1322,264.4,0
1039383,239383,10000,3,14.049,349.65,D,上市企业,交通运输、仓储和邮政业,10+ years,0,0,2014/10/1,0,170,23,8.64,1,665,720.4166667,13,0,0,12373.84615,62.21538462,0,0,4-Jan,0,1,11,0,4,28,16,2,1096,109.6,0
1039488,239488,18159.09091,3,16.841,695.48,C,政府机构,公共服务、社会组织,4 years,2,0,2016/4/1,10,309,30,26.33636364,0,690,862.5,8,1,1,11238.46154,53,0,0,Apr-86,11,1,6,,11,9,5,0,0,0,1
1009436,209436,18436.36364,5,13.519,349.31,C,政府机构,公共服务、社会组织,3 years,0,0,2015/8/1,0,340,14,19.83272727,2,665,720.4166667,11,0,0,10106,68.92307692,1,0,2-May,0,1,4,0,23,14,7,0,6325,1265,0
1040647,240647,7829.545455,3,14.289,223.2,C,政府机构,农、林、牧、渔业,,2,2,2014/8/1,0,171,8,24.57818182,0,645.4545455,699.2424242,14,0,0,7608.461538,30.92307692,0,0,4-Aug,0,1,4,0,5,17,9,3,321,0,0
1047086,247086,14890.90909,3,12.639,450.06,B,上市企业,批发和零售业,10+ years,0,2,2016/8/1,0,234,42,32.37,0,560.4545455,653.8636364,11,0,0,13657,64.1,0,0,5-May,0,1,7,0,14,8,4,0,0,0,1
1026252,226252,5000,3,5.852,150.58,A,普通企业,金融业,1 year,1,0,2016/11/1,2,137,32,20.45454545,0,905.4545455,980.9090909,21,0,0,3100,4.5,0,0,Jun-85,5,1,4,0,7,30,13,1,769,76.9,0
1011185,211185,9454.545455,3,14.895,283.44,D,普通企业,建筑业,5 years,1,2,2015/12/1,0,72,10,13.03363636,0,725.4545455,785.9090909,8,3,0,5286.923077,58,1,0,Apr-99,0,1,3,0,27,13,9,3,793,0,0
1023239,223239,7090.909091,3,9.891,196.41,B,政府机构,信息传输、软件和信息技术服务业,10+ years,0,1,2014/5/1,0,773,0,23.15,0,589.0909091,687.2727273,9,0,0,10966.15385,62.03076923,0,0,Mar-00,0,1,3,0,1,15,13,0,1402,280.4,0
1030586,230586,10036.36364,3,10.791,305.53,B,普通企业,国际组织,2 years,0,0,2014/1/1,4,355,18,17.59909091,0,544.0909091,634.7727273,9,1,1,16306.76923,84,1,0,Jun-93,82,1,4,,13,25,13,1,2745,0,0
1029478,229478,37818.18182,5,11.358,721.89,C,普通企业,农、林、牧、渔业,5 years,0,2,2017/10/1,3,167,8,12.36,0,618.1818182,669.6969697,5,0,0,8852,67.63076923,0,0,7-Nov,3,1,3,0,3,4,3,0,0,0,1
1008286,208286,13636.36364,3,6.219,289.09,A,普通企业,金融业,10+ years,1,2,2010/11/1,0,167,8,7.183636364,0,597.2727273,746.5909091,12,0,0,8240.769231,37.36923077,1,0,Aug-99,11596,1,,,,,,2,5364,0,0
1022059,222059,18181.81818,3,21.45,758.14,D,幼教与中小学校,建筑业,< 1 year,1,0,2018/1/1,0,422,30,0,0,790.9090909,922.7272727,1,0,0,0,0,0,0,1-Mar,0,1,0,0,2,3,2,1,2537,0,0
1033261,233261,10636.36364,3,11.462,292.19,B,普通企业,文化和体育业,4 years,1,1,2017/5/1,8,381,9,20.28,2,572.7272727,620.4545455,7,1,0,2479.076923,40.6,0,0,7-May,9,1,1,0,9,6,3,3,826,0,0
1002430,202430,9090.909091,3,10.503,330.57,B,世界五百强,金融业,10+ years,0,0,2014/10/1,0,798,42,32.64,0,572.7272727,620.4545455,13,0,0,30648,95.30769231,0,0,Aug-86,0,1,8,0,7,21,17,0,4766,1429.8,0
1004386,204386,17727.27273,3,15.813,539.06,D,普通企业,金融业,,1,2,2014/6/1,9,373,13,23.24727273,1,609.0909091,659.8484848,10,0,0,14372.61538,93.3,0,0,Apr-86,10,1,7,0,11,19,13,0,0,0,1
1042973,242973,10000,5,15.813,251.61,D,世界五百强,金融业,3 years,1,1,2015/9/1,0,23,9,14.41818182,0,572.7272727,668.1818182,7,0,0,7554.615385,51.2,1,0,8-Jul,0,1,5,0,3,7,2,1,2717,0,0
1003557,203557,10909.09091,3,17.478,368.69,D,幼教与中小学校,采矿业,,1,0,2018/5/1,0,301,21,2.127272727,0,556.3636364,602.7272727,3,0,0,917.3076923,26.21538462,0,1,3-Jul,0,1,2,0,0,4,2,0,0,0,1
1034156,234156,13636.36364,3,10.206,493.5,C,上市企业,电力、热力生产供应业,10+ years,1,0,2008/3/1,0,369,21,8.61,0,631.8181818,737.1212121,10,0,,16676.53846,49,1,0,Feb-94,20611,1,,,,,,1,2399,0,0
1016243,216243,4704.545455,3,13.255,172.01,C,政府机构,文化和体育业,,0,2,2015/11/1,2,757,15,7.990909091,0,618.1818182,721.2121212,4,0,0,14609.53846,75.4,0,0,Sep-92,5,1,2,0,4,5,4,0,2359,0,0
1031287,231287,28984.09091,3,23.99,962.06,F,幼教与中小学校,电力、热力生产供应业,2 years,1,2,2015/5/1,1,613,22,17.85,1,700,816.6666667,11,0,0,8052.153846,27.13846154,1,0,2-Nov,1,1,3,0,10,11,9,3,3472,694.4,0
1023365,223365,22545.45455,3,5.958,761.46,A,世界五百强,公共服务、社会组织,10+ years,2,2,2012/12/1,2,610,35,20.39727273,1,790.9090909,856.8181818,10,0,0,22856.53846,60.63076923,0,0,Feb-93,50262,1,2,0,10,9,8,3,10993,0,0
1042765,242765,19272.72727,3,20.075,769.1,D,政府机构,电力、热力生产供应业,2 years,1,1,2013/12/1,5,156,18,20.58,2,705,822.5,13,0,0,721.5384615,18,1,0,Jul-99,21447,1,2,0,11,17,10,3,10380,0,0
1031796,231796,18318.18182,3,7.21,480.09,A,普通企业,电力、热力生产供应业,8 years,1,0,2017/7/1,4,401,24,25.70181818,0,593.1818182,741.4772727,10,0,0,11826.46154,31.5,1,0,5-Jun,4,1,5,0,14,20,9,0,187,37.4,0
1047701,247701,1363.636364,3,14.663,50.78,C,政府机构,文化和体育业,8 years,2,1,2015/7/1,5,13,10,32.07272727,1,736.3636364,859.0909091,11,0,0,9805.384615,44.53846154,0,0,Jan-95,6,1,7,0,4,15,8,1,151,45.3,0
1018381,218381,23636.36364,5,19.341,546.6,D,政府机构,住宿和餐饮业,10+ years,1,2,2016/6/1,4,103,36,17.15727273,1,670,837.5,33,0,0,40135,41.9,0,0,Jul-86,4,1,18,0,5,43,20,0,0,0,1
1045516,245516,15000,3,8.19,471.37,A,幼教与中小学校,金融业,10+ years,0,1,2015/1/1,0,227,35,11.74,0,544.0909091,589.4318182,5,0,0,9456,90.46153846,0,0,Mar-98,0,1,3,0,0,8,5,0,2843,568.6,0
1029506,229506,9295.454545,5,12.177,235.44,B,幼教与中小学校,电力、热力生产供应业,1 year,2,2,2014/2/1,4,309,30,10.74545455,0,812.7272727,1015.909091,11,0,0,948,10.03846154,1,0,9-Aug,4,1,1,0,18,8,7,3,2412,482.4,0
1048501,248501,4090.909091,3,14.99,173.31,C,普通企业,农、林、牧、渔业,9 years,1,2,2014/10/1,0,100,4,11.62909091,0,680,736.6666667,16,0,0,8696,49.7,0,0,4-Sep,0,1,6,0,7,15,8,3,2403,480.6,0
1029053,229053,10909.09091,3,7.964,309.87,A,普通企业,住宿和餐饮业,4 years,1,0,2016/10/1,0,140,8,16.20818182,0,576.8181818,721.0227273,8,0,0,12137.30769,75.06153846,0,0,8-Jun,0,1,2,0,10,10,8,2,3367,673.4,0
1032789,232789,6818.181818,3,5.32,225.87,A,普通企业,采矿业,10+ years,0,1,2016/3/1,3,118,20,15.88909091,0,770,834.1666667,12,0,0,14810.76923,22.3,0,0,Aug-96,2,1,5,0,8,10,2,3,216,43.2,0
1005747,205747,8000,3,7.362,251.36,B,普通企业,住宿和餐饮业,9 years,1,1,2015/10/1,0,80,21,11.26363636,0,544.0909091,634.7727273,5,0,0,7218,85.4,0,0,May-97,0,1,2,0,6,6,4,3,1187,0,0
1023116,223116,29522.72727,3,19.327,1167.06,D,普通企业,建筑业,5 years,1,2,2015/7/1,7,404,22,5.418181818,0,672.7272727,728.7878788,20,0,0,14489.53846,14.2,0,0,Mar-96,8,1,14,0,0,28,20,0,0,0,1
1009979,209979,21272.72727,3,15.05,624.42,C,政府机构,采矿业,10+ years,1,0,2017/12/1,0,104,23,15.21818182,2,741.8181818,803.6363636,10,0,0,10857.23077,32.6,1,0,Nov-95,0,1,6,0,6,13,8,3,7622,2286.6,0
1020563,220563,8068.181818,3,16.489,307.62,C,普通企业,农、林、牧、渔业,10+ years,1,0,2014/5/1,0,507,19,13.48,0,660,825,4,1,1,4805.538462,95.76923077,0,0,Jul-97,0,1,3,,3,14,10,0,731,219.3,0
1003998,203998,1227.272727,3,21.15,56.63,E,普通企业,制造业,2 years,1,0,2013/8/1,10,699,0,17.21454545,0,660,770,9,0,0,17123.07692,61.2,1,0,Nov-00,839,1,7,0,3,11,4,3,736,220.8,0
1017512,217512,23636.36364,3,11.151,868.43,C,政府机构,公共服务、社会组织,1 year,1,1,2015/1/1,4,143,8,14.55,0,548.1818182,685.2272727,8,1,0,14709.23077,74.1,1,0,Nov-99,4,1,5,0,10,11,5,3,817,81.7,0
1026347,226347,8000,3,5.852,240.92,A,普通企业,建筑业,4 years,1,2,2017/3/1,0,48,10,4.6,0,850.9090909,921.8181818,10,0,0,9380.769231,25.84615385,0,0,Feb-00,0,1,3,0,9,14,9,2,3331,999.3,0
1005596,205596,2000,3,12.79,67.19,C,政府机构,金融业,3 years,1,1,2016/6/1,5,377,11,22.32,1,640.9090909,801.1363636,6,0,0,1742.307692,69.69230769,1,0,1-Sep,6,1,2,0,8,7,3,3,951,95.1,0
1008432,208432,47272.72727,3,9.891,1309.36,B,世界五百强,信息传输、软件和信息技术服务业,7 years,2,2,2016/9/1,4,107,30,18,1,695,810.8333333,15,0,0,27034,62.24615385,0,0,Feb-85,4,1,8,0,9,19,11,3,11294,3388.2,0
1031777,231777,9272.727273,3,20.394,371.53,E,普通企业,电力、热力生产供应业,3 years,1,1,2014/12/1,0,108,21,28.03909091,0,665,831.25,18,0,0,25131.07692,100.1538462,0,0,2-Jun,0,1,5,0,18,14,6,0,0,0,1
1033599,233599,3975,3,20.405,144.81,E,普通企业,住宿和餐饮业,,0,2,2015/9/1,0,677,13,35.64545455,0,730.9090909,852.7272727,6,0,0,6798,96.27692308,0,0,Oct-98,0,1,2,0,4,3,2,3,170,17,0
1015334,215334,13636.36364,3,6.858,389.52,A,政府机构,房地产业,3 years,0,1,2013/12/1,4,249,36,26.04,2,576.8181818,672.9545455,36,0,0,19758.46154,37.38461538,1,0,Aug-00,4,1,13,0,28,32,24,1,1325,132.5,0
1021275,221275,11818.18182,5,7.35,199.67,A,普通企业,制造业,10+ years,1,0,2018/1/1,4,261,8,3.36,0,790,987.5,13,0,0,3298.153846,4.7,0,0,7-Aug,4,1,4,0,3,14,12,2,1704,170.4,0
1043175,243175,29727.27273,3,16.425,988.58,D,普通企业,交通运输、仓储和邮政业,7 years,0,2,2012/7/1,0,164,20,15.87272727,0,556.3636364,695.4545455,16,0,0,28938.46154,60.7,1,0,Nov-73,24250,1,,,,,,2,11861,0,0
1014301,214301,15013.63636,5,25.289,517.19,F,普通企业,采矿业,6 years,1,0,2015/6/1,0,209,21,21.55454545,0,670,781.6666667,7,0,0,10348.61538,68.95384615,1,0,1-Apr,0,1,2,0,20,11,6,5,6262,1878.6,0
1006346,206346,14400,3,12.089,471.37,B,上市企业,建筑业,10+ years,0,0,2014/7/1,0,9,7,21.25,0,710,828.3333333,10,0,0,24409.61538,71.83076923,1,0,4-Aug,0,1,7,0,9,10,7,0,0,0,1
1028926,228926,3927.272727,3,13.131,165.44,D,普通企业,国际组织,1 year,0,0,2010/4/1,2,481,0,16.2,0,600,700,10,0,0,5240.769231,52.2,1,0,Nov-98,12805,1,,,,,,1,792,79.2,0
1005705,205705,3272.727273,3,7.101,112.63,A,政府机构,文化和体育业,6 years,2,0,2015/6/1,8,491,30,16.01181818,0,704.5454545,763.2575758,8,0,0,17971.15385,28.84615385,0,0,Dec-94,9,1,5,0,6,7,6,0,0,0,1
1048043,248043,25000,5,28.039,740.99,E,世界五百强,电力、热力生产供应业,10+ years,1,2,2017/1/1,4,25,13,20.32363636,0,710,828.3333333,26,0,0,21231,63.32307692,0,0,Apr-94,4,1,10,0,20,20,11,1,6733,0,0
1027599,227599,17454.54545,3,7.579,493.23,A,上市企业,国际组织,10+ years,2,0,2015/10/1,0,140,8,22.01,0,589.0909091,736.3636364,24,0,0,5631.230769,7.107692308,0,0,3-Feb,0,1,6,0,16,29,17,3,7282,2184.6,0
1041416,241416,9927.272727,3,12.529,276.56,B,普通企业,公共服务、社会组织,3 years,0,1,2016/12/1,4,196,14,20.49545455,0,736.3636364,920.4545455,11,0,0,6424,20.8,1,0,2-Aug,4,1,3,0,12,9,6,0,0,0,1
1003748,203748,12272.72727,3,4.788,451.73,A,普通企业,金融业,4 years,1,0,2016/11/1,0,31,2,16.45,0,760,886.6666667,8,0,0,27360,31.66153846,0,0,Oct-99,0,1,6,0,7,16,14,2,2306,230.6,0
1004406,204406,26181.81818,5,16.29,783.12,D,幼教与中小学校,采矿业,5 years,0,1,2016/3/1,0,341,14,25.31818182,0,695,752.9166667,25,0,0,28925.53846,77.6,0,0,Jun-98,0,1,10,0,26,15,9,0,5035,1510.5,0
1028854,228854,22575,3,12.582,771.35,C,幼教与中小学校,国际组织,2 years,1,1,2014/7/1,0,251,8,23.09727273,0,544.0909091,680.1136364,11,1,1,4215,43.5,0,0,Oct-98,0,1,2,0,31,18,11,2,11140,1114,0
1046544,246544,22909.09091,5,18.99,544.64,D,普通企业,电力、热力生产供应业,5 years,0,2,2016/3/1,0,31,2,4.62,0,576.8181818,624.8863636,14,0,0,9796.769231,21.92307692,0,0,10-Jul,0,1,5,0,1,17,11,0,0,0,1
1025471,225471,9600,3,9.93,309.45,B,普通企业,电力、热力生产供应业,2 years,0,0,2017/12/1,4,484,21,23.58,0,552.2727273,690.3409091,24,0,0,15812.46154,34.78461538,0,0,4-Dec,4,1,15,0,10,20,14,2,1214,364.2,0
1042381,242381,12000,3,15.99,421.83,C,普通企业,电力、热力生产供应业,10+ years,0,2,2017/2/1,4,558,24,14.12727273,0,604.5454545,654.9242424,8,1,1,11574.76923,72.36923077,1,0,4-Oct,4,1,5,0,3,10,3,0,5574,1114.8,0
1028435,228435,15272.72727,5,18.18,372.48,D,上市企业,信息传输、软件和信息技术服务业,2 years,1,1,2013/12/1,10,62,13,16.26363636,3,730.9090909,791.8181818,10,0,0,15998.07692,92.72307692,1,0,3-Nov,955,1,6,0,8,20,10,3,3290,329,0
1000743,200743,10909.09091,3,14.08,342.17,C,普通企业,建筑业,< 1 year,1,2,2017/6/1,0,230,2,33.06545455,1,600,700,16,0,0,3756,99.07692308,1,0,7-Nov,0,1,3,,14,7,4,0,0,0,1
1020405,220405,5909.090909,3,6.741,155.51,A,普通企业,电力、热力生产供应业,4 years,1,0,2016/1/1,0,306,26,11.83909091,0,618.1818182,772.7272727,13,0,0,25473.46154,101.5384615,0,0,Oct-89,0,1,5,0,16,22,19,3,1415,424.5,0
1042513,242513,7568.181818,3,9.99,268.59,B,普通企业,国际组织,10+ years,0,1,2015/6/1,0,521,24,11.66727273,0,713.6363636,892.0454545,17,0,0,3365.384615,12.92307692,1,0,7-Oct,0,1,6,0,3,16,7,3,74,0,0
1023931,223931,2500,3,6.741,85.53,A,普通企业,制造业,10+ years,0,0,2014/12/1,2,365,19,10.8,3,556.3636364,695.4545455,8,0,0,13655.76923,89,1,0,Dec-99,5,1,3,0,11,5,3,3,703,140.6,0
1012602,212602,23636.36364,5,14.498,456.91,C,普通企业,金融业,< 1 year,1,1,2015/11/1,4,136,8,6.392727273,0,763.6363636,890.9090909,4,0,0,14223.46154,57.18461538,0,0,5-Aug,4,1,3,0,1,5,4,0,0,0,1
1025252,225252,9090.909091,3,14.685,338.63,C,政府机构,交通运输、仓储和邮政业,5 years,0,1,2014/7/1,1,63,14,3.861818182,0,720,840,9,2,0,3514,45.34615385,1,0,3-Jul,1,1,2,0,5,6,4,0,0,0,1
1024855,224855,2009.090909,3,8.998,53.42,B,政府机构,住宿和餐饮业,,1,2,2015/2/1,0,259,19,7.92,0,715,834.1666667,5,0,0,3567.692308,18.09230769,1,0,3-Sep,0,1,4,0,0,7,4,3,836,0,0
1023544,223544,10909.09091,5,20.933,311.49,D,普通企业,公共服务、社会组织,10+ years,1,1,2017/12/1,4,64,14,10.89818182,0,675,731.25,9,0,0,26728.84615,85.4,0,0,12-Feb,4,1,6,0,3,6,6,2,5067,506.7,0
1049391,249391,7090.909091,3,6.633,182.62,A,幼教与中小学校,农、林、牧、渔业,2 years,1,0,2012/8/1,12,689,2,8.923636364,0,889.0909091,1111.363636,10,0,0,5275,7.430769231,1,0,Dec-93,55156,1,,,,,,1,363,36.3,0
1035548,235548,20090.90909,3,9.99,548.47,B,上市企业,建筑业,3 years,0,1,2015/11/1,0,359,43,32.97272727,0,622.7272727,778.4090909,17,0,0,18711,44.49230769,1,0,Nov-88,0,1,5,0,13,16,7,0,5426,1085.2,0
1013222,213222,17454.54545,3,10.989,516.2,B,上市企业,国际组织,1 year,1,1,2015/4/1,0,33,22,24.63,1,690,805,7,0,0,36661.69231,77.07692308,0,0,Oct-98,0,1,4,0,5,7,5,0,0,0,1
1045682,245682,21272.72727,5,11.14,392.63,B,世界五百强,住宿和餐饮业,2 years,0,2,2012/12/1,0,479,8,3.49,0,609.5454545,711.1363636,7,0,0,5176.769231,38.76923077,1,0,Feb-96,106,1,2,0,3,10,8,5,7742,0,0
1000302,200302,26181.81818,3,17.149,838.92,D,普通企业,电力、热力生产供应业,,0,2,2015/1/1,4,456,21,9.670909091,4,552.2727273,690.3409091,7,0,0,19077,99.11538462,1,0,Mar-89,4,1,5,0,12,36,26,0,0,0,1
1007241,207241,22909.09091,3,6.99,864.44,A,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/1/1,4,113,22,9.390909091,0,645.4545455,699.2424242,15,0,0,53537.53846,86.53846154,0,0,Jul-87,4,1,11,0,6,19,9,2,12221,3666.3,0
1006111,206111,15568.18182,5,11.997,392.55,C,政府机构,电力、热力生产供应业,10+ years,0,1,2015/4/1,0,477,7,18.09090909,0,780,975,6,0,0,11767.38462,77.42307692,0,0,Feb-00,0,1,4,0,2,7,4,1,7224,722.4,0
1002888,202888,27272.72727,3,7.101,782.15,A,普通企业,建筑业,4 years,0,0,2015/5/1,0,455,13,22.47,0,670,725.8333333,11,7,0,11632,71.8,0,0,Mar-91,0,1,6,0,1,19,9,1,6718,1343.6,0
1013872,213872,2863.636364,3,16.605,127.33,D,普通企业,电力、热力生产供应业,,0,1,2018/6/1,4,701,30,44.37,0,631.8181818,737.1212121,8,1,1,25886,61.38461538,0,1,Oct-96,4,1,4,0,2,9,4,3,235,0,0
1048485,248485,24000,3,6.92,740.18,A,普通企业,农、林、牧、渔业,9 years,0,2,2015/4/1,0,186,9,7.118181818,1,576.8181818,721.0227273,5,0,0,10642.15385,56.19230769,0,0,Jun-00,0,1,2,0,8,5,3,3,4130,0,0
1032859,232859,5909.090909,3,10.296,164.74,B,政府机构,房地产业,5 years,0,1,2016/11/1,5,407,10,19.82,0,845.4545455,1056.818182,6,0,0,1524.230769,10.84615385,0,0,11-Jul,6,1,2,0,5,4,1,3,2352,470.4,0
1014516,214516,6586.363636,3,10.791,267.34,C,上市企业,电力、热力生产供应业,,0,2,2016/2/1,0,235,8,29.36727273,1,665,775.8333333,11,0,0,16055,45.4,0,0,Nov-84,0,1,7,0,3,17,10,3,3409,0,0
1042255,242255,15975,3,9.229,503.48,B,普通企业,公共服务、社会组织,10+ years,0,0,2016/3/1,0,68,15,21.43636364,0,572.7272727,620.4545455,11,0,0,34234.61538,62.78461538,0,0,Sep-98,0,1,6,0,6,10,9,0,7904,2371.2,0
1041364,241364,28659.09091,3,19.72,897.77,D,政府机构,房地产业,10+ years,1,2,2012/9/1,0,134,8,22.92727273,0,670,725.8333333,13,0,0,21789.23077,82.26923077,1,0,Oct-87,70,1,9,0,13,13,4,3,6212,1863.6,0
1040631,240631,6545.454545,3,7.612,246.73,A,幼教与中小学校,建筑业,10+ years,1,1,2015/4/1,9,72,10,4.532727273,0,600,750,9,2,1,12332.30769,53,0,0,1-Mar,10,1,7,0,8,21,11,3,2946,0,0
1026878,226878,8945.454545,3,22.491,325.99,E,普通企业,住宿和餐饮业,3 years,0,2,2016/6/1,6,63,14,10.86545455,0,735,796.25,13,1,1,2240.769231,14.5,0,0,4-Aug,7,1,6,0,9,11,6,3,328,32.8,0
1004410,204410,17727.27273,3,10.791,498.15,B,普通企业,建筑业,10+ years,1,2,2013/11/1,0,275,8,9.8,0,785.4545455,916.3636364,11,0,0,9217.384615,23.6,0,0,1-Oct,360,1,5,0,4,13,13,0,2421,242.1,0
1049994,249994,28363.63636,5,17.86,607.62,D,普通企业,信息传输、软件和信息技术服务业,4 years,2,1,2015/7/1,0,160,4,18.42,0,604.5454545,705.3030303,15,1,1,13900.92308,56,0,0,Mar-99,0,1,9,0,13,18,2,0,0,0,1
1008369,208369,10909.09091,3,8.937,322.35,B,普通企业,建筑业,1 year,2,1,2018/1/1,0,253,21,13.3,0,665,775.8333333,16,0,0,6934.153846,34.89230769,0,0,8-Oct,0,1,11,0,5,16,13,3,4596,1378.8,0
